structure,structure_id,action,freq,ref_area,value,unit_measure,time_period,obs_value,unit_mult,breaks,coverage,title_ts,obs_status,obs_conf,obs_pre_break
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1981-Q4,128.4419,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1982-Q1,131.0177,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1982-Q2,131.7041,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1982-Q3,133.1242,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1982-Q4,133.613,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1983-Q1,135.7232,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1983-Q2,135.4447,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1983-Q3,137.0956,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1983-Q4,136.7549,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1984-Q1,137.3144,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1984-Q2,137.1991,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1984-Q3,138.1991,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1984-Q4,137.5787,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1985-Q1,138.3457,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1985-Q2,137.7837,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1985-Q3,138.27440000000001,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1985-Q4,138.4299,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1986-Q1,139.1313,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1986-Q2,139.7669,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1986-Q3,141.4108,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1986-Q4,143.6332,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1987-Q1,146.6125,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1987-Q2,149.2652,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1987-Q3,154.0581,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1987-Q4,155.1931,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1988-Q1,157.6194,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1988-Q2,158.1782,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1988-Q3,159.4759,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1988-Q4,160.9037,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1989-Q1,164.4053,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1989-Q2,164.4297,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1989-Q3,167.9446,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1989-Q4,173.3542,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1990-Q1,179.1034,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1990-Q2,182.8323,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1990-Q3,188.68,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1990-Q4,187.9441,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1991-Q1,189.2763,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1991-Q2,187.1214,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1991-Q3,186.8737,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1991-Q4,182.567,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1992-Q1,181.1672,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1992-Q2,176.461,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1992-Q3,175.0462,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1992-Q4,172.1491,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1993-Q1,169.9309,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1993-Q2,166.9616,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1993-Q3,164.7718,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1993-Q4,164.1822,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1994-Q1,162.9622,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1994-Q2,161.511,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1994-Q3,161.347,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1994-Q4,159.9417,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1995-Q1,160.1496,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1995-Q2,159.1476,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1995-Q3,158.9133,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1995-Q4,158.215,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1996-Q1,157.8455,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1996-Q2,155.9868,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1996-Q3,155.5456,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1996-Q4,154.6418,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1997-Q1,154.543,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1997-Q2,150.9251,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1997-Q3,150.5558,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1997-Q4,149.5916,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1998-Q1,149.644,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1998-Q2,148.1475,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1998-Q3,148.2559,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1998-Q4,145.5123,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1999-Q1,145.7911,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1999-Q2,144.096,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1999-Q3,143.3202,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",1999-Q4,141.9233,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2000-Q1,141.4415,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2000-Q2,139.7004,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2000-Q3,138.6295,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2000-Q4,137.318,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2001-Q1,136.1901,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2001-Q2,134.6917,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2001-Q3,133.4033,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2001-Q4,132.0653,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2002-Q1,131.2198,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2002-Q2,128.8322,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2002-Q3,127.2382,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2002-Q4,125.3229,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2003-Q1,123.7921,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2003-Q2,121.1955,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2003-Q3,119.3445,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2003-Q4,117.6417,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2004-Q1,116.0141,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2004-Q2,113.9703,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2004-Q3,112.2116,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2004-Q4,110.326,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2005-Q1,109.7487,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2005-Q2,108.3588,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2005-Q3,107.2963,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2005-Q4,106.4341,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2006-Q1,105.6829,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2006-Q2,104.6338,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2006-Q3,103.768,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2006-Q4,103.8191,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2007-Q1,104.1622,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2007-Q2,103.5103,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2007-Q3,103.1501,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2007-Q4,102.5543,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2008-Q1,102.3879,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2008-Q2,100.8809,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2008-Q3,99.1951,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2008-Q4,98.911,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2009-Q1,98.19,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2009-Q2,96.7052,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2009-Q3,98.4322,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2009-Q4,98.0852,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2010-Q1,99.451,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2010-Q2,99.5475,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,JP: Japan,R: Real,"628: Index, 2010 = 100",2010-Q3,100.6759,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
