structure,structure_id,action,freq,borrowers_cty,tc_borrowers,tc_lenders,valuation,unit_type,tc_adjust,time_period,obs_value,collection,unit_mult,unit_measure,title_ts,decimals,obs_status,obs_pre_break,obs_conf
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,GB: United Kingdom,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),A: Adjusted for breaks,1989-Q2,289.436,E: End of period,9: Billions,GBP: Pound (sterling),United Kingdom - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Adjusted for breaks,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,GB: United Kingdom,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),A: Adjusted for breaks,1989-Q3,305.799,E: End of period,9: Billions,GBP: Pound (sterling),United Kingdom - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Adjusted for breaks,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,GB: United Kingdom,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),A: Adjusted for breaks,1989-Q4,315.171,E: End of period,9: Billions,GBP: Pound (sterling),United Kingdom - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Adjusted for breaks,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,GB: United Kingdom,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),A: Adjusted for breaks,1990-Q1,356.354,E: End of period,9: Billions,GBP: Pound (sterling),United Kingdom - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Adjusted for breaks,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,GB: United Kingdom,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),A: Adjusted for breaks,1990-Q2,368.905,E: End of period,9: Billions,GBP: Pound (sterling),United Kingdom - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Adjusted for breaks,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,GB: United Kingdom,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),A: Adjusted for breaks,1990-Q3,373.369,E: End of period,9: Billions,GBP: Pound (sterling),United Kingdom - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Adjusted for breaks,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,GB: United Kingdom,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),A: Adjusted for breaks,1990-Q4,382.828,E: End of period,9: Billions,GBP: Pound (sterling),United Kingdom - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Adjusted for breaks,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,GB: United Kingdom,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),A: Adjusted for breaks,1991-Q1,393.082,E: End of period,9: Billions,GBP: Pound (sterling),United Kingdom - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Adjusted for breaks,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,GB: United Kingdom,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),A: Adjusted for breaks,1991-Q2,405.459,E: End of period,9: Billions,GBP: Pound (sterling),United Kingdom - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Adjusted for breaks,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,GB: United Kingdom,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),A: Adjusted for breaks,1991-Q3,400.946,E: End of period,9: Billions,GBP: Pound (sterling),United Kingdom - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Adjusted for breaks,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,GB: United Kingdom,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),A: Adjusted for breaks,1991-Q4,395.975,E: End of period,9: Billions,GBP: Pound (sterling),United Kingdom - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Adjusted for breaks,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,GB: United Kingdom,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),A: Adjusted for breaks,1992-Q1,397.745,E: End of period,9: Billions,GBP: Pound (sterling),United Kingdom - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Adjusted for breaks,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,GB: United Kingdom,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),A: Adjusted for breaks,1992-Q2,393.344,E: End of period,9: Billions,GBP: Pound (sterling),United Kingdom - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Adjusted for breaks,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,GB: United Kingdom,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),A: Adjusted for breaks,1992-Q3,387.065,E: End of period,9: Billions,GBP: Pound (sterling),United Kingdom - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Adjusted for breaks,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,GB: United Kingdom,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),A: Adjusted for breaks,1992-Q4,415.068,E: End of period,9: Billions,GBP: Pound (sterling),United Kingdom - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Adjusted for breaks,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,GB: United Kingdom,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),A: Adjusted for breaks,1993-Q1,404.615,E: End of period,9: Billions,GBP: Pound (sterling),United Kingdom - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Adjusted for breaks,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,GB: United Kingdom,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),A: Adjusted for breaks,1993-Q2,404.422,E: End of period,9: Billions,GBP: Pound (sterling),United Kingdom - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Adjusted for breaks,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,GB: United Kingdom,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),A: Adjusted for breaks,1993-Q3,412.782,E: End of period,9: Billions,GBP: Pound (sterling),United Kingdom - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Adjusted for breaks,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,GB: United Kingdom,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),A: Adjusted for breaks,1993-Q4,431.186,E: End of period,9: Billions,GBP: Pound (sterling),United Kingdom - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Adjusted for breaks,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,GB: United Kingdom,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),A: Adjusted for breaks,1994-Q1,420.696,E: End of period,9: Billions,GBP: Pound (sterling),United Kingdom - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Adjusted for breaks,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,GB: United Kingdom,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),A: Adjusted for breaks,1994-Q2,408.016,E: End of period,9: Billions,GBP: Pound (sterling),United Kingdom - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Adjusted for breaks,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,GB: United Kingdom,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),A: Adjusted for breaks,1994-Q3,411.672,E: End of period,9: Billions,GBP: Pound (sterling),United Kingdom - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Adjusted for breaks,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,GB: United Kingdom,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),A: Adjusted for breaks,1994-Q4,426.327,E: End of period,9: Billions,GBP: Pound (sterling),United Kingdom - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Adjusted for breaks,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,GB: United Kingdom,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),A: Adjusted for breaks,1995-Q1,423.996,E: End of period,9: Billions,GBP: Pound (sterling),United Kingdom - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Adjusted for breaks,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,GB: United Kingdom,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),A: Adjusted for breaks,1995-Q2,433.816,E: End of period,9: Billions,GBP: Pound (sterling),United Kingdom - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Adjusted for breaks,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,GB: United Kingdom,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),A: Adjusted for breaks,1995-Q3,434.377,E: End of period,9: Billions,GBP: Pound (sterling),United Kingdom - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Adjusted for breaks,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,GB: United Kingdom,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),A: Adjusted for breaks,1995-Q4,458.89,E: End of period,9: Billions,GBP: Pound (sterling),United Kingdom - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Adjusted for breaks,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,GB: United Kingdom,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),A: Adjusted for breaks,1996-Q1,446.628,E: End of period,9: Billions,GBP: Pound (sterling),United Kingdom - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Adjusted for breaks,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,GB: United Kingdom,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),A: Adjusted for breaks,1996-Q2,460.348,E: End of period,9: Billions,GBP: Pound (sterling),United Kingdom - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Adjusted for breaks,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,GB: United Kingdom,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),A: Adjusted for breaks,1996-Q3,467.611,E: End of period,9: Billions,GBP: Pound (sterling),United Kingdom - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Adjusted for breaks,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,GB: United Kingdom,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),A: Adjusted for breaks,1996-Q4,472.28,E: End of period,9: Billions,GBP: Pound (sterling),United Kingdom - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Adjusted for breaks,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,GB: United Kingdom,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),A: Adjusted for breaks,1997-Q1,476.47,E: End of period,9: Billions,GBP: Pound (sterling),United Kingdom - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Adjusted for breaks,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,GB: United Kingdom,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),A: Adjusted for breaks,1997-Q2,493.989,E: End of period,9: Billions,GBP: Pound (sterling),United Kingdom - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Adjusted for breaks,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,GB: United Kingdom,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),A: Adjusted for breaks,1997-Q3,518.276,E: End of period,9: Billions,GBP: Pound (sterling),United Kingdom - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Adjusted for breaks,NA,A: Normal value,NA,F: Free
